Cruise,Cycle,Tow,Net,Latitude,Longitude,Time_PST,Night0Day1,minDepth,maxDepth,Class,Abundance (#/m^3),ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,ugcarbon_median,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,copepoda_eucalanids,4.957265,21,40.781437,34.932314,29.487677,13.513883,0.202164,0.171676,0.143658
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,copepoda_oithona_like,51.324786,61,3.078540,2.953575,2.853621,2.963523,0.158005,0.149067,0.141584
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,copepoda_others,43.589744,51,2.347554,2.102678,1.968716,1.355138,0.102329,0.089858,0.082450
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,copepoda_poecilostomatoids,94.059829,111,2.236307,2.231980,2.169739,1.701260,0.210347,0.209844,0.202138
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,crustacea_others,3.423077,5,0.968139,0.271036,0.183488,0.219871,0.003314,0.000927,0.000470
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,doliolids,0.047009,2,27.037119,20.502570,NaN,20.502570,0.001271,0.000876,NaN
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,eggs,5.128205,6,11.158078,8.516565,5.588706,4.952714,0.057221,0.036396,0.019107
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,euphausiids,4.358974,26,33.485926,31.255236,29.683931,20.648690,0.145964,0.134905,0.126854
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,multiples,10.299145,13,7.514520,7.432218,6.585269,6.528437,0.077393,0.076228,0.061913
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,nauplii,3.418803,4,2.473418,2.311519,2.208332,2.308115,0.008456,0.005927,0.003775
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,ostracods,13.675214,16,1.974593,1.767095,1.561169,1.013225,0.027003,0.022655,0.018681
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,others,0.897436,2,3.798875,20.072528,NaN,2.985192,0.003409,0.000858,NaN
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,polychaete,0.042735,1,55.468986,NaN,NaN,55.468986,0.002370,NaN,NaN
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,pteropoda,42.008547,52,2.518508,1.962784,1.873825,0.751476,0.105799,0.082370,0.078556
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,pyrosomes,0.029915,7,456.726492,485.033003,505.838909,445.277683,0.013663,0.012437,0.010809
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,radiolarians,18.846154,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,1,7,3.303124e+01,1.229335e+02,22-Apr-2016 15:51:59,1,50,102,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,appendicularia,79.238095,87,11.980647,10.768559,10.438209,9.219908,0.949324,0.843024,0.807221
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,chaetognatha,14.747619,88,24.066901,23.835846,23.638177,16.731153,0.354929,0.351408,0.348382
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,cnidaria,7.780952,43,42.207554,42.103677,42.026616,36.938590,0.328415,0.327406,0.326607
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,copepoda_calanoida,1551.190476,1643,4.152161,4.149782,4.147854,3.189460,6.440793,6.436905,6.433717
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,copepoda_eucalanids,6.714286,8,19.775536,17.656840,13.511205,20.217460,0.132779,0.117712,0.077207
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,copepoda_harpacticoida,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,copepoda_oithona_like,60.047619,64,1.590923,1.543403,1.510366,1.200208,0.095531,0.091208,0.087817
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,copepoda_others,43.857143,47,3.089581,2.727316,2.448960,1.877283,0.135500,0.117015,0.102740
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,copepoda_poecilostomatoids,170.523810,180,1.560139,1.533586,1.508923,1.364243,0.266041,0.260052,0.254433
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,crustacea_others,110.523810,117,0.399296,0.390677,0.383889,0.318843,0.044132,0.042807,0.041698
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,doliolids,0.095238,2,54.152183,73.601938,NaN,34.702427,0.005157,0.003505,NaN
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,eggs,12.380952,13,27.311375,22.599646,24.344861,28.785842,0.338141,0.258282,0.255041
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,euphausiids,6.714286,8,10.880826,9.679826,5.454296,4.347360,0.073057,0.064532,0.031167
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,multiples,21.904762,23,8.482609,7.066894,6.251704,5.666884,0.185810,0.148068,0.125034
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,nauplii,16.190476,17,2.144367,2.232486,2.288550,2.171306,0.034718,0.034019,0.032694
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,ostracods,15.238095,16,1.494662,1.247021,1.176636,1.078233,0.022776,0.017815,0.015688
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,others,1.961905,5,24.530253,11.380310,11.059354,16.398637,0.048126,0.022273,0.021592
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,polychaete,0.952381,1,9.982185,NaN,NaN,9.982185,0.009507,NaN,NaN
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,pteropoda,62.000000,67,1.448064,0.967063,0.922098,0.716980,0.089780,0.059037,0.055414
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,pyrosomes,0.009524,2,370.840108,334.891757,NaN,334.891757,0.003532,0.001595,NaN
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,radiolarians,14.428571,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,1,1,8,3.303124e+01,1.229335e+02,22-Apr-2016 16:00:59,1,0,50,salps,1.333333,9,32.359192,28.059179,24.516192,14.589619,0.043146,0.036076,0.030353
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,appendicularia,0.453674,8,751.947093,134.006030,100.409723,156.621461,0.341139,0.052232,0.032721
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,chaetognatha,2.760383,18,39.822580,38.627217,38.525348,42.174146,0.109926,0.104158,0.103637
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,cnidaria,0.063898,1,134.246471,NaN,NaN,134.246471,0.008578,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,copepoda_calanoida,45.948882,207,17.202257,17.014444,16.761716,8.615296,0.790424,0.781686,0.769004
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,copepoda_eucalanids,1.980831,25,460.675947,434.861148,414.169059,332.025863,0.912521,0.833600,0.767470
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,copepoda_harpacticoida,0.766773,3,35.929050,7.839443,7.936622,7.936622,0.027549,0.004007,0.002029
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,copepoda_oithona_like,8.690096,34,3.490654,3.405972,3.483806,3.641437,0.030334,0.028728,0.028494
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,copepoda_others,2.300319,9,1.720582,0.978569,0.894017,0.894558,0.003958,0.002001,0.001600
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,copepoda_poecilostomatoids,49.968051,197,1.997144,1.905759,1.888737,1.605345,0.099793,0.094740,0.093411
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,crustacea_others,0.063898,1,111.612447,NaN,NaN,111.612447,0.007132,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,doliolids,0.063898,1,33.358337,NaN,NaN,33.358337,0.002132,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,eggs,2.811502,11,5.989145,5.619248,5.173741,5.145156,0.016838,0.014362,0.011901
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,euphausiids,0.255591,4,175.882494,115.557607,66.323922,92.530619,0.044954,0.022152,0.008476
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,multiples,0.511182,2,10.938159,2.182258,NaN,2.182258,0.005591,0.000558,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,nauplii,0.255591,1,2.171306,NaN,NaN,2.171306,0.000555,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,ostracods,4.600639,18,4.179818,3.613006,3.132588,2.321788,0.019230,0.015699,0.012811
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,others,0.332268,4,344.743854,183.817520,22.446244,2.212015,0.114547,0.059902,0.007171
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,pteropoda,0.255591,1,1.317790,NaN,NaN,1.317790,0.000337,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,pyrosomes,0.063898,1,134.303739,NaN,NaN,134.303739,0.008582,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,radiolarians,1.022364,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,2,1,1,3.355840e+01,1.221327e+02,29-Apr-2016 13:48:00,1,352,400,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,appendicularia,2.919132,17,160.839794,128.720294,95.348481,70.520473,0.469513,0.350363,0.240722
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,bryozoan_larvae,0.355030,2,1.117497,1.112279,NaN,1.112279,0.000397,0.000219,NaN
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,chaetognatha,1.396450,16,68.362386,66.900414,66.011003,47.493929,0.095465,0.093159,0.091660
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,cnidaria,0.074951,19,208.950537,212.374021,215.893653,219.717813,0.015661,0.015080,0.014478
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,copepoda_calanoida,79.648915,470,22.302703,22.148732,22.000574,14.931060,1.776386,1.762375,1.748850
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,copepoda_eucalanids,7.270217,81,451.726810,436.587315,421.141965,314.280358,3.284152,3.139640,2.995341
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,copepoda_harpacticoida,0.710059,4,6.241630,3.134039,2.396526,4.314061,0.004432,0.001607,0.000756
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,copepoda_oithona_like,14.205128,80,3.822121,3.749616,3.685707,3.738731,0.054294,0.052524,0.050902
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,copepoda_others,4.497041,25,2.959148,2.067880,1.847035,1.420369,0.013307,0.008891,0.007650
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,copepoda_poecilostomatoids,24.930966,142,2.554341,2.509359,2.480271,2.055112,0.063682,0.062165,0.061053
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,crustacea_others,0.323471,5,84.241280,17.749895,8.034460,15.116828,0.027250,0.005672,0.002536
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,eggs,0.946746,6,9.856191,6.594025,5.879452,6.138480,0.009331,0.005202,0.003711
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,euphausiids,0.477318,4,316.698245,6.244265,4.338770,6.229021,0.151166,0.002956,0.001369
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,multiples,0.670611,4,5.561732,5.930839,5.527786,5.828429,0.003730,0.003041,0.001744
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,nauplii,0.552268,3,3.878693,3.194237,2.930944,3.523354,0.002142,0.001134,0.000578
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,ostracods,6.390533,38,3.990955,3.525958,3.055207,2.344466,0.025504,0.021976,0.018560
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,others,0.394477,3,81.990571,31.528184,39.744630,39.744630,0.032343,0.009950,0.006271
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,polychaete,0.552268,3,11.907717,7.313762,7.686286,7.686286,0.006576,0.002885,0.001516
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,pteropoda,0.749507,4,1.673642,1.085691,0.892562,0.990791,0.001254,0.000600,0.000352
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,pyrosomes,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,radiolarians,1.380671,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,2,1,2,3.355840e+01,1.221327e+02,29-Apr-2016 13:54:59,1,302,352,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,appendicularia,4.512821,10,28.016476,21.806617,17.768586,13.947782,0.126433,0.093936,0.072897
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,chaetognatha,2.276923,12,20.141378,19.849742,19.674325,15.097842,0.045860,0.045095,0.044595
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,cnidaria,0.728205,4,36.219302,67.951663,226.253331,22.891710,0.026375,0.014636,0.002321
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,copepoda_calanoida,137.128205,301,17.146291,16.880987,16.362574,7.443834,2.351240,2.311397,2.232023
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,copepoda_eucalanids,21.953846,87,512.128761,500.085505,489.167356,409.795843,11.243196,10.876219,10.538421
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,copepoda_harpacticoida,3.282051,7,14.215125,12.530409,7.986228,11.817536,0.046655,0.038555,0.020478
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,copepoda_oithona_like,9.230769,18,4.441239,4.209368,3.974186,3.611811,0.040996,0.036697,0.032609
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,copepoda_others,3.589744,7,2.744268,1.985451,1.552041,1.935193,0.009851,0.006109,0.003980
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,copepoda_poecilostomatoids,55.384615,108,3.158398,3.054393,3.011238,2.527441,0.174927,0.167600,0.163688
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,crustacea_others,0.015385,3,1501.560225,728.291547,523.341873,933.241222,0.023101,0.007470,0.002684
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,doliolids,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,eggs,3.076923,6,25.716456,11.676997,7.024935,6.226591,0.079128,0.029941,0.014410
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,euphausiids,1.230769,3,96.043100,45.722386,31.561892,59.882881,0.118207,0.046895,0.016186
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,multiples,0.523077,3,21.431685,8.122790,5.644430,5.644430,0.011210,0.004207,0.002895
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,nauplii,1.538462,3,2.177236,2.396057,2.492177,2.299937,0.003350,0.002457,0.001278
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,ostracods,15.076923,30,9.642496,8.818391,7.773743,6.976677,0.145379,0.131145,0.111623
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,others,1.543590,4,63.146597,2.889382,0.486173,0.526334,0.097472,0.004445,0.000499
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,polychaete,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,pteropoda,3.082051,7,38.570172,20.085083,19.992593,45.877601,0.118875,0.051603,0.051263
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,pyrosomes,0.005128,1,207.088435,NaN,NaN,207.088435,0.001062,NaN,NaN
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,radiolarians,2.564103,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,2,1,3,3.355840e+01,1.221327e+02,29-Apr-2016 14:06:00,1,252,302,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,appendicularia,4.177215,18,47.353792,40.330115,36.665165,23.031398,0.197807,0.163362,0.143876
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,bryozoan_larvae,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,chaetognatha,10.689873,72,47.435953,46.973575,42.480553,31.249724,0.507084,0.501844,0.448466
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,cnidaria,0.272152,5,141.060157,139.523638,158.182215,158.443674,0.038390,0.037089,0.022025
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,copepoda_calanoida,102.917722,421,8.588967,8.372887,7.951597,3.880340,0.883957,0.860659,0.815341
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,copepoda_eucalanids,10.518987,77,623.902787,609.849321,595.690289,536.167147,6.562826,6.337801,6.115251
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,copepoda_harpacticoida,0.253165,1,3.355229,NaN,NaN,3.355229,0.000849,NaN,NaN
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,copepoda_oithona_like,6.582278,26,3.548309,3.415962,3.496068,3.267581,0.023356,0.021620,0.021242
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,copepoda_others,4.810127,19,1.215323,1.028558,0.978326,0.987463,0.005846,0.004687,0.004211
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,copepoda_poecilostomatoids,43.291139,171,2.012334,1.983284,1.955433,1.484208,0.087116,0.085357,0.083663
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,crustacea_others,0.892405,5,54.139686,46.794207,1.382212,0.589440,0.048315,0.041463,0.001050
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,doliolids,0.506329,3,40.377998,20.862586,6.297324,6.297324,0.020445,0.007923,0.001594
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,eggs,3.291139,13,7.166198,4.720495,4.905123,4.474952,0.023585,0.014341,0.013660
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,euphausiids,1.651899,9,158.270208,79.659341,7.485073,0.769763,0.261446,0.121506,0.010470
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,multiples,0.253165,1,19.272970,NaN,NaN,19.272970,0.004879,NaN,NaN
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,nauplii,0.759494,3,3.379815,4.087902,3.777611,3.777611,0.002567,0.002070,0.000956
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,ostracods,10.632911,42,5.266950,4.860208,4.437538,2.181256,0.056003,0.050448,0.044937
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,others,0.386076,3,385.573447,1118.145829,909.692141,0.972946,0.148861,0.148614,0.005758
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,polychaete,0.632911,3,29.505301,44.257535,44.630574,43.511457,0.018674,0.016807,0.011299
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,pteropoda,2.784810,11,1.008604,0.858255,0.764824,0.801634,0.002809,0.002173,0.001743
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,pyrosomes,0.006329,1,289.736502,NaN,NaN,289.736502,0.001834,NaN,NaN
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,radiolarians,2.784810,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
P1604,2,1,4,3.355840e+01,1.221327e+02,29-Apr-2016 14:14:00,1,199,252,salps,0.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,appendicularia,21.890110,57,12.995890,11.507837,11.276643,7.202104,0.284481,0.246849,0.240899
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,bryozoan_larvae,3.516484,8,1.169350,1.091641,1.131463,1.124019,0.004112,0.003359,0.002984
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,chaetognatha,3.208791,24,45.406935,37.209026,31.986568,19.863205,0.145701,0.118987,0.101935
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,cnidaria,0.395604,8,104.552813,112.071672,125.350330,101.313634,0.041362,0.034484,0.027550
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,copepoda_calanoida,97.582418,226,5.037917,4.489792,4.287511,2.112315,0.491612,0.437730,0.417632
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,copepoda_eucalanids,2.901099,17,443.643874,405.648666,367.876612,77.235476,1.287055,1.141165,1.002565
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,copepoda_harpacticoida,0.087912,1,2.411020,NaN,NaN,2.411020,0.000212,NaN,NaN
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,copepoda_oithona_like,21.098901,48,1.790184,1.732945,1.683479,1.463210,0.037771,0.035802,0.034040
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,copepoda_others,4.395604,10,2.150078,1.711365,1.383857,1.222096,0.009451,0.006770,0.004866
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,copepoda_poecilostomatoids,9.670330,22,1.502665,1.408976,1.361043,1.355266,0.014531,0.013006,0.011965
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,crustacea_others,0.087912,1,20.211223,NaN,NaN,20.211223,0.001777,NaN,NaN
P1604,2,1,5,3.355840e+01,1.221327e+02,29-Apr-2016 14:19:59,1,147,199,doliolids,0.010989,1,68.586252,NaN,NaN,68.586252,0.000754,NaN,NaN
